batch_size,elapsed,end_time,max_output_tokens,repeat,seed,start_time,path_run,peak_power[W],mean_power[W]
850,75.923732,2025-09-19 05:15:30.149905,1024,2,927317,2025-09-19 05:14:14.226173,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001097.parquet,3063.2750943390092,2751.5032764355965
50,10.793445,2025-09-19 05:15:42.943740,512,0,927705,2025-09-19 05:15:32.150295,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001098.parquet,2480.239171702032,2116.1105561363665
50,10.513852,2025-09-19 05:15:55.458241,512,1,927705,2025-09-19 05:15:44.944389,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001099.parquet,2237.796979188928,2102.512413745442
50,10.52725,2025-09-19 05:16:07.985826,512,2,927705,2025-09-19 05:15:57.458576,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001100.parquet,2236.482904630573,2112.293192302993
75,21.878244,2025-09-19 05:16:31.864335,1024,0,930939,2025-09-19 05:16:09.986091,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001101.parquet,2678.061316677854,2189.938003738421
75,21.792359,2025-09-19 05:16:55.656950,1024,1,930939,2025-09-19 05:16:33.864591,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001102.parquet,2333.4666064574794,2190.1157175425897
75,21.245228,2025-09-19 05:17:18.902486,1024,2,930939,2025-09-19 05:16:57.657258,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001103.parquet,2342.1282433679426,2182.233816094036
575,33.995442,2025-09-19 05:17:54.898219,512,0,931407,2025-09-19 05:17:20.902777,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001104.parquet,3058.168339862191,2779.6970127205695
575,30.175033,2025-09-19 05:18:27.073580,512,1,931407,2025-09-19 05:17:56.898547,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001105.parquet,2878.4175234988516,2747.8644261032455
575,29.946855,2025-09-19 05:18:59.020864,512,2,931407,2025-09-19 05:18:29.074009,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001106.parquet,2878.9133512563303,2748.9443600975114
425,24.956688,2025-09-19 05:19:25.977958,512,0,932312,2025-09-19 05:19:01.021270,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001107.parquet,3039.409318634158,2802.074883615867
425,22.102472,2025-09-19 05:19:50.080847,512,1,932312,2025-09-19 05:19:27.978375,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001108.parquet,2911.616924418116,2794.430100868123
425,22.285808,2025-09-19 05:20:14.367062,512,2,932312,2025-09-19 05:19:52.081254,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001109.parquet,2899.695350797371,2767.4157555470024
1000,90.248918,2025-09-19 05:21:46.616354,1024,0,935110,2025-09-19 05:20:16.367436,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001110.parquet,3062.224845545686,2741.3747823256417
1000,89.388613,2025-09-19 05:23:18.005402,1024,1,935110,2025-09-19 05:21:48.616789,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001111.parquet,3045.4603944157466,2727.6615186159065
1000,95.267145,2025-09-19 05:24:55.273218,1024,2,935110,2025-09-19 05:23:20.006073,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001112.parquet,3057.845262507937,2722.736783766139
225,28.905721,2025-09-19 05:25:26.179448,1024,0,938360,2025-09-19 05:24:57.273727,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001113.parquet,3050.5110998233035,2626.3516672922206
225,26.993897,2025-09-19 05:25:55.173939,1024,1,938360,2025-09-19 05:25:28.180042,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001114.parquet,2826.9942549474445,2618.8676267015508
225,27.581231,2025-09-19 05:26:24.755516,1024,2,938360,2025-09-19 05:25:57.174285,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001115.parquet,2843.687722261272,2638.641085300322
750,44.14472,2025-09-19 05:27:10.900586,512,0,941393,2025-09-19 05:26:26.755866,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001116.parquet,3057.402224917415,2739.533985981531
750,39.521412,2025-09-19 05:27:52.422391,512,1,941393,2025-09-19 05:27:12.900979,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001117.parquet,3048.682684231064,2704.6575579816745
750,40.030706,2025-09-19 05:28:34.453568,512,2,941393,2025-09-19 05:27:54.422862,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001118.parquet,2840.774974526607,2680.3130779411185
650,43.690704,2025-09-19 05:29:20.144728,512,0,941733,2025-09-19 05:28:36.454024,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001119.parquet,3054.053937823343,2553.95451757638
650,35.166535,2025-09-19 05:29:57.311783,512,1,941733,2025-09-19 05:29:22.145248,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001120.parquet,2903.710091120809,2649.9851462307906
650,34.273943,2025-09-19 05:30:33.587840,512,2,941733,2025-09-19 05:29:59.313897,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001121.parquet,2888.5900324366444,2695.4540741257206
50,20.705175,2025-09-19 05:30:56.293576,1024,0,941781,2025-09-19 05:30:35.588401,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001122.parquet,2491.280073680495,2114.0547450722597
50,20.299421,2025-09-19 05:31:18.593523,1024,1,941781,2025-09-19 05:30:58.294102,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001123.parquet,2223.3805492242286,2114.907897437178
50,19.84983,2025-09-19 05:31:40.443675,1024,2,941781,2025-09-19 05:31:20.593845,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001124.parquet,2223.2308499023243,2108.7405665655365
950,55.447835,2025-09-19 05:32:37.891828,512,0,945622,2025-09-19 05:31:42.443993,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001125.parquet,3049.9664567640184,2722.6247592838886
950,52.428947,2025-09-19 05:33:32.321095,512,1,945622,2025-09-19 05:32:39.892148,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001126.parquet,3042.757174224909,2676.6068874683365
950,52.132924,2025-09-19 05:34:26.454670,512,2,945622,2025-09-19 05:33:34.321746,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001127.parquet,3056.112518146507,2661.7796484218047
200,15.678734,2025-09-19 05:34:44.134091,512,0,946253,2025-09-19 05:34:28.455357,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001128.parquet,3085.401077457242,2747.081701700613
200,14.266042,2025-09-19 05:35:00.400795,512,1,946253,2025-09-19 05:34:46.134753,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001129.parquet,2834.078076115956,2692.4089944102548
200,14.326682,2025-09-19 05:35:16.727796,512,2,946253,2025-09-19 05:35:02.401114,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001130.parquet,2835.740383074081,2707.6381129775623
725,65.860241,2025-09-19 05:36:24.588395,1024,0,946886,2025-09-19 05:35:18.728154,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001131.parquet,3059.862783650989,2786.3308572796727
725,62.208196,2025-09-19 05:37:28.796951,1024,1,946886,2025-09-19 05:36:26.588755,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001132.parquet,3044.0018189504112,2801.558240908994
725,64.107043,2025-09-19 05:38:34.904556,1024,2,946886,2025-09-19 05:37:30.797513,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001133.parquet,3071.1118591248924,2772.9373072730755
500,29.818332,2025-09-19 05:39:06.723435,512,0,949080,2025-09-19 05:38:36.905103,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001134.parquet,3050.9127673588832,2811.1360655680064
500,25.232895,2025-09-19 05:39:33.956916,512,1,949080,2025-09-19 05:39:08.724021,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001135.parquet,2887.047613249503,2802.0353335534655
500,25.7907,2025-09-19 05:40:01.748084,512,2,949080,2025-09-19 05:39:35.957384,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001136.parquet,2890.9417166162875,2782.348743118374
150,14.172602,2025-09-19 05:40:17.921149,512,0,950846,2025-09-19 05:40:03.748547,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001137.parquet,3098.410454845371,2595.175603283937
150,12.899137,2025-09-19 05:40:32.820805,512,1,950846,2025-09-19 05:40:19.921668,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001138.parquet,2681.6621127821218,2543.9739931354925
150,12.946872,2025-09-19 05:40:47.768037,512,2,950846,2025-09-19 05:40:34.821165,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001139.parquet,2696.237730854936,2544.3517473254215
975,85.093726,2025-09-19 05:42:14.862134,1024,0,950847,2025-09-19 05:40:49.768408,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001140.parquet,3055.0509461446,2767.382443626338
975,86.23844,2025-09-19 05:43:43.100822,1024,1,950847,2025-09-19 05:42:16.862382,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001141.parquet,3058.934772929439,2732.044561061786
975,84.580249,2025-09-19 05:45:09.681655,1024,2,950847,2025-09-19 05:43:45.101406,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001142.parquet,3060.3076437625155,2743.8207451588523
1000,95.238721,2025-09-19 05:46:46.921230,1024,0,956958,2025-09-19 05:45:11.682509,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001143.parquet,3056.9412733604117,2743.521831511546
1000,92.723955,2025-09-19 05:48:21.645811,1024,1,956958,2025-09-19 05:46:48.921856,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001144.parquet,3062.5957698067946,2743.6898737153138
1000,87.35692,2025-09-19 05:49:51.003593,1024,2,956958,2025-09-19 05:48:23.646673,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001145.parquet,3060.4959031162834,2745.5734704263255
400,24.125987,2025-09-19 05:50:17.130570,512,0,957217,2025-09-19 05:49:53.004583,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001146.parquet,3077.4516780595723,2820.3035805919862
400,21.113962,2025-09-19 05:50:40.245396,512,1,957217,2025-09-19 05:50:19.131434,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001147.parquet,2929.6423330800385,2759.50159017186
400,20.883394,2025-09-19 05:51:03.129326,512,2,957217,2025-09-19 05:50:42.245932,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001148.parquet,2896.4285044471517,2787.7818357631427
475,45.476496,2025-09-19 05:51:50.606226,1024,0,960306,2025-09-19 05:51:05.129730,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001149.parquet,3067.7900591618327,2837.6208530525905
475,41.402741,2025-09-19 05:52:34.009352,1024,1,960306,2025-09-19 05:51:52.606611,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001150.parquet,2901.8684316206013,2808.534236342005
475,41.253889,2025-09-19 05:53:17.263774,1024,2,960306,2025-09-19 05:52:36.009885,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001151.parquet,2933.9242418614654,2812.992525392818
75,12.288477,2025-09-19 05:53:31.552810,512,0,960506,2025-09-19 05:53:19.264333,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001152.parquet,2702.7716772226877,2205.849179101519
75,11.241925,2025-09-19 05:53:44.795376,512,1,960506,2025-09-19 05:53:33.553451,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001153.parquet,2343.1561949090674,2238.0659541827495
75,11.281481,2025-09-19 05:53:58.077130,512,2,960506,2025-09-19 05:53:46.795649,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001154.parquet,2351.677035377525,2241.169564046989
600,56.943766,2025-09-19 05:54:57.021139,1024,0,962687,2025-09-19 05:54:00.077373,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001155.parquet,3062.1161141679786,2828.730324493263
600,53.897352,2025-09-19 05:55:52.918728,1024,1,962687,2025-09-19 05:54:59.021376,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001156.parquet,3073.796013833487,2813.880139287114
600,53.528859,2025-09-19 05:56:48.448169,1024,2,962687,2025-09-19 05:55:54.919310,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001157.parquet,3048.0096874865944,2815.087782129996
125,13.449998,2025-09-19 05:57:03.898492,512,0,964979,2025-09-19 05:56:50.448494,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001158.parquet,3067.4935552295306,2520.770003409957
125,12.478734,2025-09-19 05:57:18.377951,512,1,964979,2025-09-19 05:57:05.899217,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001159.parquet,2611.10252902748,2393.5127324475
125,12.22786,2025-09-19 05:57:32.606272,512,2,964979,2025-09-19 05:57:20.378412,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001160.parquet,2632.9204984932794,2474.076898621668
550,32.54544,2025-09-19 05:58:07.152155,512,0,965340,2025-09-19 05:57:34.606715,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001161.parquet,3070.6863149884794,2798.7799771730615
550,27.278225,2025-09-19 05:58:36.430780,512,1,965340,2025-09-19 05:58:09.152555,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001162.parquet,2883.5821816324915,2780.9971239068977
550,28.17082,2025-09-19 05:59:06.602171,512,2,965340,2025-09-19 05:58:38.431351,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001163.parquet,2886.9756793751703,2759.1422521762097
950,55.867746,2025-09-19 06:00:04.470473,512,0,968689,2025-09-19 05:59:08.602727,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001164.parquet,3077.751120999779,2700.1470317638464
950,50.900911,2025-09-19 06:00:57.371946,512,1,968689,2025-09-19 06:00:06.471035,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001165.parquet,3060.974436539311,2696.6193640771503
950,52.664571,2025-09-19 06:01:52.037195,512,2,968689,2025-09-19 06:00:59.372624,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001166.parquet,3064.478499757961,2683.4937284441294
25,19.171194,2025-09-19 06:02:13.208976,1024,0,971432,2025-09-19 06:01:54.037782,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001167.parquet,2233.7709020835314,2058.74661852446
25,18.912177,2025-09-19 06:02:34.121814,1024,1,971432,2025-09-19 06:02:15.209637,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001168.parquet,2166.189096393,2050.8578487489917
25,18.795795,2025-09-19 06:02:54.917972,1024,2,971432,2025-09-19 06:02:36.122177,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001169.parquet,2120.6057546390225,2039.5456242235873
450,42.170071,2025-09-19 06:03:39.088275,1024,0,979599,2025-09-19 06:02:56.918204,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/001170.parquet,3056.968807336688,2821.91805202267
